,average_valence_number,average_electronegativity,average_atomic_number,mean wt CN_1,std_dev L-shaped CN_2,HF,std_dev wt CN_1,Barrier_energy
465,9.333333333333334,2.4966666666666666,41.333333333333336,0.0,0.0,-0.724,0.0,0.3900000000001
468,8.666666666666666,2.1533333333333333,30.0,0.0,0.0,-1.478,0.0,0.25
469,9.0,2.06,47.0,0.0,0.0,-0.67,0.0,0.073333333333494
470,8.88888888888889,2.1955555555555555,26.444444444444443,0.0301033301903901,0.0,-0.592,0.0711437858935296,0.6900000000000546
472,8.666666666666666,2.0733333333333337,30.0,0.0,0.0,-0.921,0.0,0.1733333333331757
473,9.0,2.103333333333333,30.33333333333333,0.0,0.0,-0.594,0.0,0.1500000000000909
474,9.0,2.103333333333333,30.33333333333333,0.0,0.0,-0.584,0.0,0.1700000000000727
475,9.333333333333334,2.3466666666666667,47.333333333333336,0.0,0.0,-0.419,0.0,0.3699999999998908
476,6.666666666666667,2.344444444444445,18.444444444444443,0.0662330155782356,0.3952113708914483,-0.194,0.145481038561995,0.5766666666668243
479,8.666666666666666,2.0033333333333334,36.0,0.0,0.0,-1.12,0.0,0.0866666666665878
480,12.333333333333334,2.0500000000000003,53.0,0.0,0.0,-0.561,0.0,0.349999999999909
481,12.0,2.063333333333333,36.0,0.0,0.0,-0.921,0.0,0.6000000000001364
482,12.0,2.063333333333333,36.0,0.0,0.0,-0.817,0.0,0.6066666666665697
483,12.333333333333334,2.0933333333333333,36.333333333333336,0.0,0.0,-0.502,0.0,0.6799999999998363
484,12.333333333333334,2.0933333333333333,36.333333333333336,0.0,0.0,-0.5,0.0,0.6200000000001182
485,12.666666666666666,2.3366666666666664,53.333333333333336,0.0,0.0,-0.324,0.0,0.8299999999999272
486,12.0,1.9933333333333332,42.0,0.0,0.0,-1.129,0.0,0.650000000000091
487,12.0,1.9933333333333332,42.0,0.0,0.0,-1.017,0.0,0.7733333333333121
488,6.666666666666667,2.8466666666666662,11.77777777777778,0.2397156180341503,0.0300771913951163,-1.417,0.3390042233944878,0.1099999999996725
489,8.666666666666666,2.67,18.666666666666668,0.0,0.4065980660701354,-2.126,0.0,0.8400000000001455
492,12.0,2.373333333333333,27.33333333333333,0.3633712313162336,0.0004382390508038,-1.002,0.4514639831424421,0.6700000000000728
493,12.0,2.373333333333333,27.33333333333333,0.0,0.4549992111986067,-0.938,0.0,0.4833333333334242
495,12.0,2.2233333333333336,33.333333333333336,0.4287877637435804,0.000591868683471,-0.777,0.4196697063501504,0.4333333333333939
497,5.333333333333333,2.736666666666667,12.666666666666666,0.0,0.4506514684932741,-2.354,0.0,0.5500000000001819
500,8.666666666666666,2.44,21.33333333333333,0.3948134106790759,0.0005249097654031,-1.171,0.4341353089343734,0.6133333333333818
506,8.666666666666666,2.44,21.33333333333333,0.4040578021648734,0.0,-1.16,0.4302051572419091,0.4466666666668668
507,8.666666666666666,2.29,27.33333333333333,0.458482710438169,0.0007632973357339,-0.939,0.4111948600029042,0.5566666666668425
509,5.333333333333333,3.01,10.0,0.0,0.3018353055398834,-3.248,0.0,0.0900000000001455
510,7.666666666666667,2.066666666666667,20.33333333333333,0.1223083870155039,0.0,-0.56,0.1729701797093031,0.6600000000000819
522,12.0,2.123333333333333,39.333333333333336,0.3824521145411719,0.0005014320632744,-0.569,0.4403729127879062,0.6966666666668667
526,4.333333333333333,2.03,14.333333333333334,0.0986729045523451,0.0,-0.591,0.1395445598566724,0.6700000000000728
534,8.333333333333334,1.6266666666666667,26.33333333333333,3.577892312436883e-05,5.339450811488659e-06,-0.303,5.0599038329586766e-05,0.4633333333334424
536,10.0,1.9300000000000004,39.333333333333336,0.000767048027488,0.0,0.006,0.0005423848617325,0.7933333333335213
540,8.333333333333334,1.6800000000000004,21.0,0.0,7.619436674336207e-06,-0.408,0.0,0.2733333333333879
541,8.0,1.6466666666666665,23.33333333333333,1.265165812443942e-05,5.229956223496261e-06,-0.215,1.7892146506089982e-05,0.1299999999998817
542,8.333333333333334,1.663333333333333,23.666666666666668,1.265165812443942e-05,1.2134846762612132e-05,-0.281,1.7892146506089982e-05,0.4066666666665999
545,9.2,2.076,54.0,0.0608057897562973,0.0008666924424524,0.067,0.0656237192904532,0.3099999999999454
548,6.0,1.4366666666666668,21.33333333333333,7.155784624873766e-05,0.0001983036535077,-0.64,5.059903832958675e-05,0.2016666666666727
552,8.666666666666666,1.6366666666666667,26.666666666666668,0.0001011676918402,8.412329784489585e-06,-0.313,0.0001430727218744,0.429999999999912
553,7.666666666666667,1.5700000000000005,20.33333333333333,1.265165812443942e-05,1.885829530727271e-06,-0.368,1.7892146506089982e-05,0.3233333333332666
556,13.0,2.16,31.0,0.0428629329320206,2.8517415933071665e-06,-0.113,0.0524961572812938,0.6066666666667212
559,8.666666666666666,1.6733333333333331,24.0,0.000141364909817,6.655961528525093e-06,-0.286,0.0001999201727069,0.3699999999999666
565,14.0,2.1833333333333336,65.33333333333333,0.0002381143068049,0.2037344974685262,-0.017,9.247368354490147e-05,0.5999999999999849
567,14.8,2.346,52.8,0.0210692968958593,0.1330960356833955,-0.131,0.0105346484479296,0.8700000000000424
568,12.666666666666666,2.21,47.333333333333336,0.0,0.0,-0.145,0.0,0.580000000000382
569,12.666666666666666,2.21,47.333333333333336,0.0018668832844987,0.000406353607813,-0.142,0.0026401716603057,0.7499999999998485
573,4.8,2.192,14.8,0.0151655170076685,0.0129736559976033,-1.071,0.0259853750455544,0.8899999999998727
574,4.8,2.192,14.8,0.0070142620172029,0.0152464995604082,-1.046,0.0100627646554017,0.8000000000001819
579,7.2,1.814,15.6,0.1849437557945045,1.1070219776045969e-05,0.098,0.0956698114607712,0.4099999999999302
582,9.6,2.936,18.0,0.3271265387559083,0.0952008701867122,-1.214,0.2993550067593381,0.6199999999998909
583,9.6,2.936,18.0,0.3480004249671645,0.4764725116909143,-1.194,0.4328273049771325,0.9200000000000728
584,9.6,2.4200000000000004,22.8,0.2298753364891798,0.2724790521500994,-0.14,0.2302983708886928,0.849999999999909
585,9.333333333333334,1.97,44.0,0.0003664877436859,0.1107087235993897,-0.692,0.0004646154980459,0.6900000000000546
586,9.6,2.4200000000000004,22.8,0.3688193314720125,0.103433349203359,-0.122,0.2322825581722479,0.7100000000000364
587,9.6,2.4200000000000004,22.8,0.1046424221792398,0.2120707079134322,-0.119,0.1281447755900694,0.7100000000000364
589,8.666666666666666,2.61,33.333333333333336,0.0,0.0,-3.156,0.0,0.8199999999998605
591,6.666666666666667,2.016666666666667,30.666666666666668,0.0,0.0,-1.439,0.0,0.7966666666666242
592,4.8,2.88,6.8,0.045231611194472,0.0021554624727765,-2.404,0.0546554719767046,0.2466666666665939
593,5.0,1.5566666666666666,32.333333333333336,1.265165812443942e-05,0.0,-0.393,1.7892146506089982e-05,0.0099999999999909
597,9.6,2.3560000000000003,42.8,3.220103081193195e-05,0.0277729450491153,-0.296,4.918788705042783e-05,0.8099999999999454
598,8.666666666666666,1.6033333333333333,38.66666666666666,0.0,0.0,-0.416,0.0,0.0
599,7.2,2.3,20.4,0.0,0.0,-0.376,0.0,0.4800000000004729
600,6.0,2.212,19.2,0.0,0.0,-0.703,0.0,0.8800000000001091
602,6.666666666666667,1.9166666666666667,36.66666666666666,0.0,0.0,-1.25,0.0,0.956666666666706
603,5.333333333333333,1.5666666666666664,32.666666666666664,0.0,1.0199662192922338e-05,-0.442,0.0,0.0033333333333303
605,8.8,2.7880000000000003,17.2,0.0347558706734036,0.0188737052589861,-1.763,0.0440235282768221,0.2666666666664241
606,8.8,2.272,22.0,0.01374246729596,0.009655082265761,-0.619,0.0212416319800811,0.8600000000001273
608,14.8,2.254,32.8,0.1475634195349904,0.2341404790611317,-0.523,0.2112027627432167,0.6666666666668183
614,8.8,2.26,29.2,0.0069762013612792,0.0066877986878998,-0.577,0.0097579251880573,0.8799999999996544
616,8.8,2.26,29.2,0.0120963192537664,0.1573673132106641,-0.526,0.0117142282963554,0.7100000000000364
625,5.6,2.94,10.8,0.4678819513022239,0.2010939336730289,-1.537,0.3070748350714431,0.8399999999995392
628,5.6,2.94,10.8,0.3688247838219097,0.3854824619287323,-1.523,0.4385324678610728,0.873333333333297
630,5.6,2.4240000000000004,15.6,0.3400670643769375,0.0584817036935017,-0.132,0.247853548198951,0.8099999999999454
631,5.6,2.4240000000000004,15.6,0.1005717927553447,0.2494469813676708,-0.128,0.1197756055097974,0.6599999999998545
637,9.0,2.172,23.8,0.1225416732176124,1.2334234831875785e-06,-0.207,0.1500822858050148,0.4499999999998181
642,9.6,2.368,30.0,0.4454278692339207,0.108508809129277,-0.229,0.284326141010009,0.7100000000000364
645,10.8,2.074,28.8,0.0,0.2849189420516014,-1.492,0.0,0.7133333333331393
651,5.2,2.164,18.4,0.0,1.071686673937781e-06,-1.362,0.0,0.3699999999998908
652,8.666666666666666,2.373333333333333,24.0,0.0,3.42399734756751e-06,-2.258,0.0,0.7866666666667091
654,8.666666666666666,2.373333333333333,24.0,0.029213721474745,0.000141825815999,-2.202,0.0102056947122779,0.4299999999998363
655,4.8,2.036,25.2,0.0,0.0,-2.065,0.0,0.790000000000191
657,8.666666666666666,2.6466666666666665,21.33333333333333,0.0,0.0,-3.077,0.0,0.3900000000001758
658,6.666666666666667,2.053333333333333,18.666666666666668,0.0,0.0,-1.378,0.0,0.3466666666668061
659,4.8,2.192,14.8,0.0113095959559682,0.292136374357133,-1.049,0.0131171632066528,0.7200000000002547
662,12.0,2.2066666666666666,36.0,2.530331624887884e-05,0.0,-1.877,1.7892146506089982e-05,0.5099999999999909
663,8.8,2.272,22.0,0.0147174075356009,0.3082142876708952,-0.652,0.0168954681812128,0.7699999999995271
666,10.0,2.5933333333333333,25.33333333333333,0.0012338400197314,0.1010132514994328,-0.833,0.0001871759989732,0.7699999999999818
667,10.0,2.5933333333333333,25.33333333333333,3.795497437331826e-05,0.3963294519438976,-0.805,0.0,1.0
668,8.8,2.26,29.2,0.0237313386542343,0.3298222117958223,-0.517,0.0291883148116849,0.8500000000003638
672,12.0,2.706666666666667,44.0,0.6207740636681482,0.0005853079055375,-0.603,0.4076203795948286,0.0
675,9.333333333333334,2.553333333333333,24.666666666666668,0.0002959708549895,0.0368516612903829,-1.348,0.0006618109511153,0.849999999999909
679,5.6,2.4240000000000004,15.6,0.466246047870969,0.2741886461714966,-0.117,0.2990892103929423,0.9200000000000728
681,10.666666666666666,2.473333333333333,26.0,0.0,0.4628444334462996,-0.447,0.0,0.900000000000091
684,13.333333333333334,2.4266666666666667,37.333333333333336,0.0015965689404118,0.1482913846694025,-0.477,0.0012646833428893,0.9600000000000364
685,9.666666666666666,2.686666666666667,22.33333333333333,0.0,0.4032804529425192,-1.438,0.0,0.819999999999709
688,13.0,2.39,31.0,0.0,0.4537668986225337,-0.7,0.0,0.9700000000002548
690,11.333333333333334,2.766666666666666,24.0,0.0,0.3761892014699725,-0.266,0.0,0.3200000000000121
691,10.933333333333334,2.358,38.8,0.0190866021450841,0.0196661823502633,-0.311,0.0212376458679427,0.680000000000291
692,10.333333333333334,2.83,23.0,0.0001035425609202,0.0098945029798433,-1.493,0.0001604173122579,0.5399999999999636
693,10.333333333333334,2.83,23.0,0.0,1.9876198217018927e-05,-1.474,0.0,0.1633333333331089
696,8.666666666666666,2.6300000000000003,27.33333333333333,0.0,0.0,-3.135,0.0,0.5966666666666546
697,12.0,2.7366666666666664,24.666666666666668,0.0,0.4281568691512067,-1.365,0.0,0.5533333333331333
701,15.333333333333334,2.44,33.333333333333336,0.3642005766363563,0.0006598956719847,-0.742,0.450892048239878,0.6833333333332424
704,15.333333333333334,2.29,39.333333333333336,0.4388563056274464,0.0012120137041319,-0.609,0.4160559589313125,0.3999999999997878
705,11.0,1.9966666666666668,35.0,0.0,0.0,-1.261,0.0,1.0
710,7.0,2.1733333333333333,19.0,0.0271752035783066,0.0,-1.216,0.0192157707303455,0.7799999999999727
711,6.666666666666667,2.036666666666666,24.666666666666668,0.0,0.0,-1.412,0.0,0.6333333333334394
723,12.0,2.31,33.333333333333336,0.0,0.1967737951058837,-1.247,0.0,0.9600000000000364
730,12.0,2.7266666666666666,30.666666666666668,0.0,0.4424669424019659,-1.295,0.0,0.4733333333336607
736,15.333333333333334,2.43,39.333333333333336,0.0,0.4526832560199684,-0.657,0.0,0.7733333333333879
741,10.666666666666666,2.58,42.66666666666666,0.0,0.468200980509277,-0.398,0.0,1.0
742,10.666666666666666,2.58,42.66666666666666,0.0019674846678062,0.001320390605433,-0.348,0.0027824435009727,0.5099999999997635
745,14.0,2.57,48.66666666666666,0.001183883419958,0.0008712966406671,-0.308,0.0008371319943866,0.650000000000091
747,14.0,2.4200000000000004,54.66666666666666,0.0017693160789078,0.0011299216478343,-0.29,0.0012510953974581,0.9700000000002548
751,13.333333333333334,2.2033333333333336,37.333333333333336,0.0,0.4019438368878613,-0.42,0.0,1.0
758,8.666666666666666,2.513333333333333,21.33333333333333,0.0,0.3340704494381981,-1.415,0.0,0.5799999999999272
760,8.666666666666666,2.4433333333333334,27.33333333333333,0.0,0.0,-1.714,0.0,0.7100000000000364
762,8.666666666666666,2.4433333333333334,27.33333333333333,0.0,0.3607583293642655,-1.703,0.0,0.723333333333206
764,8.666666666666666,2.4433333333333334,27.33333333333333,0.3333586366495821,0.0,-1.62,0.4713866286445256,0.4100000000001576
766,11.0,2.77,23.666666666666668,0.0,0.4166147162528119,-0.516,0.0,0.2433333333331878
768,14.333333333333334,2.473333333333333,32.333333333333336,0.0,0.4379579651467012,-0.355,0.0,0.2599999999999151
773,8.666666666666666,2.5866666666666664,21.33333333333333,0.0,0.4093335255203951,-2.837,0.0,0.4166666666663635
778,12.0,2.813333333333333,41.333333333333336,0.0,0.4558910479572661,-0.641,0.0,0.6166666666664847
779,9.333333333333334,2.6766666666666663,22.0,0.0,0.4428122578892712,-1.638,0.0,0.8399999999996908
782,8.666666666666666,2.54,27.33333333333333,0.0,0.0,-2.995,0.0,0.3599999999999757
787,14.333333333333334,2.57,38.333333333333336,0.0,0.4340862458949108,-0.371,0.0,0.9899999999997816
790,14.333333333333334,2.4466666666666668,55.0,0.0,0.3909437543072174,-0.424,0.0,1.0
793,10.666666666666666,2.606666666666667,32.0,0.0013909142251067,0.0006074584150267,-0.523,0.0019670497612435,0.4800000000000182
794,14.0,2.5966666666666667,38.0,0.0013228802386326,0.0006635292773779,-0.519,0.0009354175874348,0.580000000000382
797,14.0,2.4466666666666668,44.0,0.0013228802386326,0.0012912360893781,-0.513,0.0009354175874348,0.8299999999999272
799,10.333333333333334,2.58,31.666666666666668,0.0,0.4645470655887278,-0.302,0.0,0.8699999999998909
800,13.666666666666666,2.57,37.66666666666666,0.0,0.4124392328582585,-0.197,0.0,0.7600000000002183
811,12.0,2.29,30.0,0.0,0.4555862078625238,-1.752,0.0,0.6933333333336122
813,12.0,2.14,36.0,0.0,0.3815099642300317,-1.464,0.0,0.7033333333335273
815,5.666666666666667,2.570666666666667,19.666666666666668,0.0229634649314709,0.0002577658008913,-1.318,0.0325989554501085,0.6099999999996726
816,4.0,2.638333333333333,7.777777777777778,0.3357810304576297,9.123887540508064e-05,-2.238,0.3883777881843008,0.0
820,7.0,2.183,24.6,0.0120825457166248,0.0177888496924046,-0.752,0.0183974592108965,0.6700000000000728
821,12.0,2.168,33.6,0.0117496341621937,0.0380376459917385,-0.649,0.0150387856034494,0.7899999999990541
826,7.0,2.1630000000000003,31.0,0.008944304965643,0.0064452186830486,-0.741,0.0118165444757018,0.6700000000000728
827,12.0,2.148,40.0,0.0122561497376904,0.0211920827753814,-0.63,0.0156051783795994,0.819999999999709
829,12.333333333333334,2.1300000000000003,42.333333333333336,0.0,0.4283712027339849,-1.128,0.0,0.9699999999998
830,12.0,2.2350000000000003,45.4,0.0027439019769829,0.079998186423935,-0.608,0.0054878039539658,0.6100000000005821
833,7.090909090909091,2.7927272727272725,27.09090909090909,0.1806043450199117,0.0352880599278869,-1.315,0.1166748069279485,0.3200000000000121
839,5.333333333333333,2.7133333333333334,15.333333333333334,0.0,0.0,-3.227,0.0,0.473333333333206
840,6.769230769230769,2.3653846153846154,18.615384615384617,0.1570873385478275,0.0165085305494994,-0.295,0.3594968792950384,0.7999999999992724
842,3.333333333333333,2.12,12.666666666666666,0.0,0.0,-1.535,0.0,0.8966666666667606
844,6.769230769230769,2.4323076923076923,22.76923076923077,0.1910637320490886,0.0,-0.348,0.3461459337057682,0.8100000000004002
847,8.666666666666666,2.546666666666667,27.33333333333333,0.0,0.0,-2.853,0.0,0.5833333333334849
848,6.769230769230769,2.4507692307692306,30.153846153846157,0.1977436722386856,4.624812295796234e-06,-0.346,0.3439469650257618,0.8000000000001819
850,6.666666666666667,1.9533333333333331,24.666666666666668,0.0,0.0,-1.154,0.0,0.4966666666666697
851,4.333333333333333,1.4833333333333332,19.666666666666668,0.0,0.0,-0.231,0.0,0.7100000000001122
853,7.333333333333333,2.54,20.0,0.0,0.4442167830113258,-0.567,0.0,0.9899999999997816
855,5.428571428571429,2.9314285714285715,10.285714285714286,0.270704637797487,0.0010289788235793,-2.29,0.3121398041922117,0.513333333333018
856,10.666666666666666,2.3800000000000003,32.0,0.0,0.2763412699777235,-0.393,0.0,0.900000000000091
857,6.666666666666667,2.9333333333333336,16.666666666666668,0.0,0.4224782599059138,-1.612,0.0,0.9100000000003092
858,6.666666666666667,2.9333333333333336,16.666666666666668,0.0,0.1163074067482359,-1.592,0.0,0.0799999999999272
860,6.333333333333333,2.7533333333333334,16.333333333333332,0.0,0.453537182091103,-1.607,0.0,0.9800000000000182
862,9.666666666666666,2.4566666666666666,25.0,0.0,1.7888890601501413e-05,-0.846,0.0,0.599999999999909
865,8.333333333333334,3.0133333333333336,18.33333333333333,0.0030616627039114,0.0196940251997285,-1.014,0.0016711378043589,0.5833333333334849
868,7.0,2.8966666666666665,17.0,1.265165812443942e-05,0.0,-1.657,1.7892146506089982e-05,0.7300000000000182
872,5.333333333333333,2.6966666666666668,21.33333333333333,0.0,0.0,-3.278,0.0,0.9133333333332606
873,7.0,2.81,17.0,0.0,0.4713834495399002,-0.887,0.0,0.949999999999818
874,8.0,2.36,20.285714285714285,0.1195772008113243,0.2494592582504164,-0.424,0.1350653076867431,0.6300000000001091
878,8.666666666666666,2.516666666666667,21.33333333333333,0.3865607841261409,0.0,-0.881,0.4386383226108027,0.8099999999999454
883,12.0,2.5066666666666664,27.33333333333333,0.395411133523724,0.0010614723439019,-0.868,0.4335958667939403,0.5799999999999272
884,5.714285714285714,2.468571428571429,15.714285714285714,0.2995397015364157,0.1884589587914385,-0.11,0.4434627947720671,0.7799999999997453
887,12.0,2.356666666666667,33.333333333333336,0.4672762562958512,0.001567559393209,-0.73,0.4091530428115704,0.4366666666664969
891,3.6666666666666665,2.24,13.0,0.0105158058304649,0.0,-1.41,0.0074357976123628,0.7899999999999636
892,3.333333333333333,2.103333333333333,18.666666666666668,0.0,0.0,-1.558,0.0,0.7033333333331484
895,6.0,2.9314285714285715,12.571428571428571,0.3190070048643412,0.0163182049249715,-1.626,0.4333915488114455,0.1099999999996725
898,10.571428571428571,2.565714285714286,59.71428571428572,0.2815736209934185,0.1089558144443983,-0.699,0.2291267517180825,0.1000000000003638
900,5.714285714285714,2.922857142857143,12.285714285714286,0.3298578108619972,0.0096289214259385,-2.277,0.4286354956968098,0.1199999999998908
902,5.714285714285714,2.922857142857143,12.285714285714286,0.2188362292465007,0.016559725528994,-2.261,0.3327136702550369,0.0900000000001455
909,10.933333333333334,2.352,45.2,2.5303316248878835e-05,3.143038214720953e-05,-0.356,1.789214650608998e-05,0.7800000000006548
