,average_valence_number,average_electronegativity,average_atomic_number,Gap,std_dev wt CN_1,HF,mean wt CN_1,Barrier_energy
3648,11.2,2.404,36.8,1.386,0.1976862397019864,-1.769,0.1503771006476804,0.8300000000002304
3654,12.375,2.20375,42.875,0.0,0.0046048553071142,-0.745,0.0026586144511417,0.7099999999997332
3657,6.0,2.24125,23.5,0.0,0.0196617620832513,-0.924,0.0113517236315075,0.8333333333333334
3659,12.25,1.94125,46.0,0.0,0.0002413626792929,-0.387,0.0001393508078621,0.9366666666664968
3662,12.25,2.1975,42.75,0.0,0.0042886559119008,-0.724,0.0024760566451976,0.6066666666665697
3663,12.25,1.91625,54.0,0.0,1.6434986003640483e-05,-0.33,9.488743593329565e-06,0.9366666666671032
3667,5.125,2.68,11.125,0.309,0.414285168150857,-2.292,0.2925900001360623,0.6099999999996726
3673,12.5,1.92625,54.25,0.0,1.897748718665913e-05,-0.378,1.897748718665913e-05,0.9366666666664968
3674,10.142857142857142,2.595714285714286,30.142857142857142,1.404,0.1085985142857944,-1.021,0.1051930391837301,0.763333333333018
3680,12.5,1.9625,56.5,0.0,0.0,-0.395,0.0,0.703333333332921
3684,6.222222222222222,2.287777777777778,22.88888888888889,0.0,0.0434756107144653,-0.859,0.0384168997837604,0.8966666666668365
3685,12.88888888888889,2.267777777777778,34.888888888888886,0.0,0.0378555642733797,-0.703,0.03352522025086,0.599999999999909
3686,12.88888888888889,1.9677777777777776,46.888888888888886,0.0,0.0090074582282051,-0.367,0.006957365600021,0.8666666666669395
3688,12.88888888888889,2.245555555555556,42.0,0.0,0.0290686370106831,-0.686,0.0253331227114171,0.9233333333333272
3689,6.142857142857143,2.4857142857142853,12.142857142857142,0.69,0.430041731492519,-0.113,0.331182279210141,0.8300000000002304
3692,12.88888888888889,2.3,36.888888888888886,0.0,0.0,-0.732,0.0,0.8933333333331271
3693,12.88888888888889,2.0,48.888888888888886,0.0,0.0,-0.43,0.0,0.7933333333332181
3694,14.0,2.368888888888889,34.0,0.202,1.885997839622269e-05,-0.263,1.686887749925256e-05,0.6033333333331635
3696,6.222222222222222,2.2977777777777777,32.0,0.0,0.0,-0.885,0.0,0.8666666666664847
3698,6.222222222222222,2.328888888888889,28.444444444444443,0.0,0.0,-0.885,0.0,0.8600000000001273
3703,7.888888888888889,3.428888888888889,31.88888888888889,0.182,0.3530971373188971,-1.459,0.576940303049761,0.8400000000001455
3704,7.888888888888889,2.74,26.11111111111111,0.467,0.1925026627627911,-0.554,0.2664511209851545,0.8600000000002789
3705,7.888888888888889,3.286666666666666,20.77777777777778,0.872,0.2180378370548807,-1.673,0.3839707285689968,0.1266666666660967
3707,15.444444444444445,2.3744444444444444,35.44444444444444,0.0,0.0,-0.154,0.0,0.9999999999998485
3708,8.777777777777779,2.3833333333333333,27.444444444444443,0.0,0.0,-0.302,0.0,0.7333333333331211
3709,15.444444444444445,2.3633333333333333,39.44444444444444,0.0,0.0,-0.282,0.0,0.946666666666412
3711,7.555555555555555,2.876666666666667,18.88888888888889,3.182,0.3109971589485361,-1.626,0.2344784780118036,0.1900000000005093
3712,5.333333333333333,2.878888888888889,14.88888888888889,5.12,0.3236797581244418,-2.423,0.2694256346024984,0.1633333333332605
3720,5.333333333333333,2.891111111111111,10.88888888888889,5.201,0.3034479292393303,-2.402,0.2222869821743884,0.1599999999998544
3732,9.0,3.0955555555555554,20.33333333333333,0.735,0.2531592031611565,-0.19,0.2659834287264459,0.2966666666664726
3733,13.666666666666666,2.424166666666667,37.833333333333336,1.428,0.361300492703758,-0.656,0.1986877452181075,0.8733333333336001
3744,11.555555555555555,2.3233333333333337,35.77777777777778,0.0,0.0153848381268822,-0.335,0.0177978877398396,0.9299999999998364
3745,8.88888888888889,3.0966666666666667,20.22222222222222,0.545,0.1350690875290434,-0.209,0.1982908397957041,0.1500000000002425
3746,6.222222222222222,3.1811111111111114,10.0,0.825,0.3974603801506156,-0.428,0.252974650676794,0.1866666666671032
3747,8.88888888888889,3.128888888888889,22.22222222222222,1.034,0.1468113332884261,-0.157,0.1682017655552748,0.1400000000000242
3748,6.222222222222222,3.2133333333333334,12.0,1.431,0.3883111943140818,-0.387,0.2797184756196996,0.1966666666673215
3749,6.222222222222222,3.2222222222222223,15.555555555555555,2.206,0.3875161175447227,-0.348,0.280682080247227,0.1966666666661088
3751,8.0,3.035555555555556,18.444444444444443,4.131,0.2534796197798888,-1.369,0.5310914927312634,0.9066666666664484
3754,5.333333333333333,2.8855555555555554,12.88888888888889,5.087,0.3135605726373435,-2.413,0.2469862869851544,0.1633333333338669
3758,8.222222222222221,3.091111111111111,28.666666666666668,1.08,0.1764385016044239,-0.368,0.2039649574474596,0.1566666666664483
3759,8.222222222222221,2.948888888888889,17.555555555555557,0.449,0.0747580851362836,-0.581,0.0838387276319693,0.1566666666670547
3761,8.0,3.011111111111111,24.88888888888889,1.745,0.0938306737638648,-1.722,0.0805119352070415,0.8999999999996362
3764,3.8666666666666663,2.4993333333333334,8.266666666666667,4.237,0.3976759423470747,-1.366,0.5194374660690605,0.0866666666667394
3765,3.8666666666666663,2.155333333333333,11.466666666666669,2.31,0.4130398858753087,-0.443,0.5090413430020672,0.169999999999618
3766,3.8666666666666663,2.5206666666666666,6.133333333333334,4.083,0.3866300001663424,-1.4,0.5552464230156241,0.006666666666509
3767,3.8666666666666663,2.514,7.2,4.152,0.3865390127191357,-1.362,0.54065866128424,0.0566666666666909
3768,3.8666666666666663,2.1700000000000004,10.4,2.274,0.4040340475231175,-0.398,0.5254571810915604,0.1399999999998726
3774,3.8666666666666663,2.5206666666666666,11.6,3.076,0.3746140915513705,-1.201,0.5839774593650177,0.0666666666664544
3775,3.8666666666666663,2.1766666666666667,14.8,1.59,0.3821175848622287,-0.408,0.5747227876693521,0.1399999999998726
3776,3.8666666666666663,2.535333333333333,10.533333333333331,2.904,0.3731040425119205,-1.187,0.5914036108985408,0.0166666666670304
3777,3.8666666666666663,2.1913333333333336,13.733333333333333,1.498,0.4053541587773643,-0.359,0.5229570968049224,0.1100000000001273
3778,3.6,2.512,9.2,2.493,0.3817394491648251,-1.111,0.5461206791751051,0.0500000000001819
3779,3.6,2.168,12.4,1.783,0.4007345502055971,-0.428,0.5318477339817504,0.1833333333332424
3780,3.6,2.533333333333333,7.066666666666666,2.434,0.383667364532781,-1.134,0.5472092916476311,0.0500000000001819
3781,3.6,2.526666666666667,8.133333333333333,2.468,0.3750124386305862,-1.103,0.569516863560903,0.0500000000001819
3782,3.6,2.182666666666667,11.333333333333334,1.715,0.3944665263615194,-0.384,0.5447226414363873,0.1400000000003274
3783,3.6,2.5173333333333336,11.333333333333334,2.843,0.3808791214418524,-1.152,0.5519892032541734,0.0500000000001819
3784,3.6,2.1733333333333333,14.533333333333331,2.284,0.3959708093991015,-0.476,0.5415896111333071,0.1866666666666484
3785,3.6,2.538666666666667,9.2,2.833,0.3865435026747549,-1.172,0.5442891814557815,0.0333333333331514
3787,3.6,2.5320000000000005,10.266666666666667,2.835,0.3752025119335712,-1.142,0.5732580875070401,0.0466666666667758
3788,3.6,2.188,13.466666666666669,2.273,0.3923175067230737,-0.432,0.5495300551641296,0.1433333333335819
3789,14.333333333333334,2.5050000000000003,49.66666666666666,0.0,0.1770787317886402,-0.206,0.1252127781790118,0.7333333333332727
3790,3.8666666666666663,2.4960000000000004,9.466666666666669,4.058,0.3882995026489319,-1.366,0.5476364460611236,0.0700000000003153
3791,3.8666666666666663,2.152,12.666666666666666,2.626,0.402077214893516,-0.491,0.5292312190237982,0.1500000000000909
3793,3.8666666666666663,2.510666666666667,8.4,3.937,0.3826416126872103,-1.355,0.5631803829769246,0.0399999999999636
3794,3.8666666666666663,2.1666666666666665,11.6,2.587,0.4001501269284868,-0.442,0.5330333605698439,0.1199999999998908
3795,3.2,2.454,8.8,4.248,0.400509635639933,-1.684,0.520349885218507,0.0399999999999636
3796,3.2,2.11,12.0,2.689,0.4357045552797322,-0.706,0.4725619294454312,0.1499999999997877
3797,9.333333333333334,2.688333333333333,26.33333333333333,0.278,0.05039572345667,-0.442,0.0475441539093401,0.623333333333297
3798,3.2,2.4686666666666666,7.733333333333333,4.179,0.3957494616062761,-1.671,0.536834204750909,0.0466666666667758
3799,7.5,2.4533333333333336,27.5,1.219,0.0389194748385568,-1.607,0.0287599701797217,0.6233333333334485
3801,7.0,2.4916666666666667,21.33333333333333,2.023,0.0237629498871126,-1.071,0.0182258045726992,0.7166666666665454
3802,9.0,2.998333333333333,26.0,3.017,0.3352105879270352,-1.187,0.3746989287456317,0.9366666666671032
3810,4.0,2.643333333333333,14.333333333333334,4.324,0.3751807591560654,-1.537,0.360260708697802,0.0399999999999636
3814,4.0,2.648333333333333,8.333333333333334,4.463,0.3557702349295581,-1.542,0.3423596705840818,0.0200000000004365
3815,4.0,2.6666666666666665,7.0,4.539,0.3406125246481088,-1.519,0.2916254535329441,0.0099999999997635
3817,4.0,2.648333333333333,11.333333333333334,4.385,0.3651441108722397,-1.533,0.3514369502540428,0.0233333333332363
3818,5.818181818181818,3.3845454545454547,8.545454545454545,8.241,0.3287467465508765,-3.138,0.3570669919311414,0.1166666666673942
3819,1.4545454545454546,2.0900000000000003,2.727272727272727,6.082,0.2861286162165183,-0.232,0.3640414038855579,0.1466666666665332
3820,6.2727272727272725,2.988181818181818,21.727272727272727,1.565,0.3654415830926671,-1.73,0.2277453236738572,0.1866666666671032
3821,6.545454545454546,3.25,11.454545454545457,1.554,0.3801802103625332,-0.0,0.193593269265012,0.1933333333339154
3822,6.545454545454546,3.0209090909090905,22.0,1.575,0.3659257692865408,-1.562,0.2268100358076434,0.1900000000005093
3823,7.333333333333333,2.9466666666666668,14.666666666666666,4.599,0.3411703152982531,-1.623,0.2950656875479771,0.9466666666670184
3825,6.545454545454546,3.047272727272727,23.63636363636364,0.88,0.342184648648244,-1.42,0.298458223369598,0.1833333333327876
3829,7.333333333333333,2.938333333333334,17.666666666666668,4.082,0.3384793546037379,-1.694,0.3485673548574775,0.9666666666665454
3832,6.727272727272728,2.997272727272727,22.181818181818183,3.966,0.3665900039693028,-1.71,0.2250740698773482,0.8000000000001819
3833,5.818181818181818,3.0154545454545456,17.09090909090909,3.205,0.3825781704255443,-2.473,0.1888863935167503,0.1499999999996362
3834,7.333333333333333,3.083333333333333,13.333333333333334,4.634,0.3393469583005652,-2.037,0.3216298297632349,0.0266666666663392
3835,5.818181818181818,3.0518181818181818,22.90909090909091,3.486,0.3762287506588896,-2.568,0.2020868410839667,0.1700000000000727
3836,7.333333333333333,2.6533333333333333,17.333333333333332,2.508,0.3394755883398663,-0.725,0.313780059779673,0.8099999999994907
3838,7.333333333333333,2.7066666666666666,25.666666666666668,1.996,0.297354642003997,-0.853,0.4748813817658632,0.8299999999999272
3839,7.333333333333333,3.075,16.333333333333332,3.985,0.3405982125695967,-2.106,0.3709069643898048,0.3633333333330786
3840,7.333333333333333,2.645,20.33333333333333,2.338,0.3173225801498048,-0.8,0.3677995927714043,0.819999999999709
3841,6.333333333333333,2.786666666666666,12.0,4.883,0.3455512593835333,-1.471,0.3149562214935298,0.0700000000006184
3842,6.333333333333333,2.356666666666667,16.0,2.464,0.3511064029999126,-0.204,0.2324805385606886,0.4833333333334242
3845,6.333333333333333,2.7783333333333338,15.0,4.3,0.3446878029431748,-1.532,0.3576313520588687,0.2799999999997453
3846,6.0,2.648333333333333,16.0,1.677,0.2826969044320313,-1.064,0.2963589612111861,0.9499999999995148
3847,6.0,2.3422222222222224,13.555555555555555,1.726,0.4524740696289629,-0.143,0.3616432681244629,0.2100000000000363
3849,6.0,2.377777777777778,19.11111111111111,1.994,0.4048434359257029,-0.213,0.4622366065981182,0.180000000000291
3850,6.0,2.7725,16.0,5.487,0.0,-1.53,0.0,0.956666666666782
3851,6.0,3.3875,10.0,8.409,0.0,-3.566,0.0,0.0866666666667394
3852,6.0,2.336666666666667,15.555555555555555,1.881,0.4335665526607853,-0.186,0.3926543028422218,0.2000000000007276
3857,8.0,3.005,32.5,0.208,0.0,-0.098,0.0,0.6166666666667879
3858,8.0,3.62,26.5,0.302,0.0,-0.895,0.0,0.019999999999527
3859,3.555555555555556,2.5377777777777784,11.555555555555555,4.52,0.4134032077818054,-1.065,0.5419179250825868,0.0133333333327148
3864,4.888888888888889,2.6300000000000003,8.88888888888889,4.605,0.4279212205486833,-1.108,0.4101765372825575,0.0100000000002182
3866,4.888888888888889,2.3433333333333333,11.555555555555555,2.586,0.4351075393072203,-0.262,0.3901123275888703,0.1900000000005093
3868,6.0,2.327777777777778,15.555555555555555,1.549,0.4599888348433723,-0.133,0.3501722649325436,0.2100000000000363
3869,5.555555555555555,3.1344444444444446,10.22222222222222,5.904,0.3656124901066599,-1.725,0.4619929979484012,0.0500000000010913
3871,4.666666666666667,2.2511111111111117,12.22222222222222,0.871,0.4652765796193678,-0.266,0.3421159922535443,0.3200000000000121
3872,7.5,2.84,19.5,1.13,0.0,-0.654,0.0,0.7300000000001697
3873,7.5,3.455,13.5,1.246,0.0,-1.89,0.0,0.0266666666666424
3876,4.888888888888889,2.378888888888889,17.11111111111111,2.11,0.3969509826244785,-0.338,0.4897743743893792,0.1700000000000727
3877,4.888888888888889,2.6244444444444444,10.88888888888889,4.034,0.4170643624089694,-1.145,0.4403670396424835,0.0166666666661209
3878,4.888888888888889,2.337777777777778,13.555555555555555,2.463,0.4174012049744897,-0.308,0.4240925001578904,0.180000000000291
3879,14.25,2.045,45.75,0.0,0.0,0.026,0.0,0.7300000000001697
3880,14.25,2.635,32.25,1.51,0.0,-0.848,0.0,0.7866666666665575
3881,6.0,2.3633333333333337,21.11111111111111,1.973,0.4128893244038901,-0.202,0.4429757725956595,0.2000000000007276
3882,6.75,2.785,18.75,1.735,0.0,-1.169,0.0,0.6900000000002061
3883,6.75,3.4,12.75,2.023,0.0,-2.719,0.0,0.5200000000004366
3885,4.666666666666667,2.2511111111111117,14.22222222222222,0.968,0.4636853891096405,-0.268,0.3444340825803392,0.316666666666606
3886,15.5,2.695,33.5,0.107,0.0,-0.152,0.0,0.913333333333109
3887,8.0,2.845,20.0,0.426,0.0,-0.31,0.0,0.7966666666664727
3888,8.0,3.46,14.0,0.907,0.0,-1.448,0.0,0.019999999999527
3889,6.0,2.3222222222222224,17.555555555555557,1.627,0.4435266807622661,-0.175,0.3761487213406975,0.2100000000000363
3890,7.25,2.8275,19.25,0.013,1.6434986003640483e-05,-0.655,2.846623077998869e-05,0.5966666666663514
3893,8.5,2.8225,20.5,3.83,0.0,-1.09,0.0,0.8600000000001273
3894,8.5,3.4375,14.5,5.827,0.0,-2.708,0.0,0.0833333333324238
3904,3.9,2.458,9.3,1.671,0.4593678042371807,-0.175,0.4563225424002198,0.6499999999996362
3905,8.5,2.815,25.0,3.761,0.0,-1.139,0.0,0.7466666666665939
3906,8.5,3.43,19.0,4.963,0.0,-2.589,0.0,0.0399999999999636
3909,7.5,2.92,32.0,1.823,0.0,-0.55,0.0,0.9266666666667334
3910,7.5,3.535,26.0,1.632,0.0,-1.409,0.0,0.0433333333330665
3912,7.3,3.147,12.5,0.346,0.4347416299619238,-0.933,0.4895923756130151,0.0
3913,6.3,3.1670000000000003,10.7,0.412,0.4402514995734513,-0.961,0.4805217592848695,0.0
3914,3.9,2.455,7.5,0.813,0.4517759409241514,-0.19,0.4678658442034722,0.0166666666670304
3915,7.0,2.7575000000000003,19.0,0.039,1.6434986003640483e-05,-0.833,2.846623077998869e-05,0.5900000000001455
3916,7.3,3.117,14.3,0.218,0.4299196290477154,-0.9,0.4989108782735666,0.1000000000003638
3917,4.9,2.405,11.1,0.838,0.4446174030251869,-0.134,0.487097876246065,0.0933333333332484
3919,14.25,2.76,36.75,1.199,0.0,-0.578,0.0,0.7733333333333879
3923,6.75,3.525,17.25,0.597,0.0,-2.405,0.0,0.5600000000004002
3924,6.75,3.525,17.25,1.745,0.0,-2.31,0.0,0.569999999999709
3925,2.25,2.1900000000000004,11.25,0.0,0.1170868682171999,0.086,0.1128489039590706,0.3600000000000515
3926,14.25,2.535,50.25,0.977,0.0,-0.211,0.0,0.7566666666666606
3929,6.0,3.12,16.5,2.067,0.4043824345851705,-2.003,0.3384883194705243,0.1633333333332605
3934,13.25,2.3125,35.75,0.0,0.0,-0.666,0.0,0.5933333333332484
3939,7.0,2.4125,19.0,0.0,0.4330017455121303,-0.091,0.2500189774871867,0.3333333333331817
3940,14.5,2.0525,46.0,0.0,0.3008351754112804,-0.104,0.1788225224473798,0.8799999999999576
3942,14.5,2.0525,46.0,0.0,0.4263969139333096,-0.02,0.2461803730410219,0.6000000000000606
3943,7.25,2.92,31.75,0.063,1.6434986003640483e-05,-0.318,2.846623077998869e-05,0.623333333333297
3946,2.0,1.1625,18.0,0.004,0.0126753287545391,-0.143,0.0126753287545391,0.3133333333331999
3951,7.75,3.535,18.25,0.425,0.4213617384736793,-1.326,0.2718616977622745,0.7299999999995634
3952,14.5,2.4625,37.0,0.0,0.1513720209245894,-0.126,0.0874662312129121,0.5233333333333879
3953,7.75,3.555,26.25,0.758,0.065788084884011,-1.243,0.1139483055517611,0.0233333333335394
3954,14.5,2.4825,45.0,0.0,0.1458489854783833,-0.13,0.0842122765590299,0.5633333333333516
3955,14.5,2.145,58.5,0.0,0.340818793584742,-0.139,0.1967907994794375,0.839999999999994
3956,14.5,2.695,45.0,0.135,0.0,-0.095,0.0,0.976666666666612
3958,7.5,2.94,24.0,1.59,0.0,-0.682,0.0,0.8799999999999576
3959,7.5,3.555,18.0,1.13,0.0,-1.65,0.0,0.0500000000001819
3960,7.5,3.555,18.0,1.488,0.0,-1.632,0.0,0.0333333333331514
3962,14.75,2.77,37.25,0.0,0.0,-0.308,0.0,0.9199999999999212
3963,7.25,2.92,23.75,0.0,0.0,-0.549,0.0,0.5633333333331999
3964,6.285714285714286,2.907142857142857,11.428571428571429,4.421,0.374300563410322,-1.381,0.4245901055301272,0.9299999999999878
3968,6.285714285714286,2.902857142857143,14.0,3.782,0.3628316887074502,-1.319,0.4555924016095883,0.9266666666662786
3969,7.714285714285714,2.898571428571429,16.571428571428573,4.027,0.3670222621811872,-1.176,0.4531845620743738,1.0
3972,9.0,3.4975,19.5,5.087,0.2865137758682442,-2.465,0.4962564168722007,0.8066666666663878
3979,6.0,2.71,18.0,3.922,0.0,-2.163,0.0,0.7800000000000485
3982,6.0,3.325,12.0,6.884,0.0,-4.017,0.0,0.0400000000002667
3985,15.0,2.7425,47.75,0.319,0.0136131088941213,-0.16,0.0221143628399346,0.6699999999999212
3989,7.75,2.96,15.75,3.389,0.117519882553042,-1.114,0.1577056581189709,0.1733333333334788
3994,7.75,2.94375,18.0,2.555,0.0784303608577289,-1.09,0.1255969840231665,0.1700000000000727
3995,5.75,2.31,30.25,0.0,0.0,-0.8,0.0,0.7833333333331515
3996,13.25,2.2875,43.75,0.0,0.0,-0.634,0.0,0.5966666666665029
3997,13.25,1.95,57.25,0.0,0.0,-0.235,0.0,0.8599999999999758
4001,5.5,2.965,11.5,2.461,0.0,-2.166,0.0,0.1400000000001758
4002,5.5,2.3200000000000003,17.5,0.295,0.0,-0.991,0.0,0.8666666666667879
4003,13.0,1.96,44.5,0.0,0.0,-0.491,0.0,0.776666666666794
4007,8.5,2.88,33.0,2.425,0.0,-0.703,0.0,0.7899999999998121
4009,8.5,3.495,27.0,3.046,0.0,-1.904,0.0,0.0400000000002667
4010,8.5,3.495,27.0,2.507,1.897748718665913e-05,-1.877,1.897748718665913e-05,0.8200000000006185
4011,6.666666666666667,3.0033333333333334,15.11111111111111,3.518,0.4021372308775862,-1.555,0.2502937813256115,0.819999999999709
4012,14.0,2.6274999999999995,32.0,0.0,0.0,-0.926,0.0,0.6733333333331757
4013,6.5,2.7775,18.5,0.0,0.0,-1.271,0.0,0.6966666666665636
4014,7.777777777777778,2.95,19.11111111111111,3.118,0.3529371922544866,-1.621,0.2366269885451237,0.8000000000010914
4015,7.777777777777778,3.022222222222222,20.666666666666668,3.495,0.4046628451531278,-1.521,0.244905733055576,0.7900000000008731
4017,7.777777777777778,2.9722222222222223,22.666666666666668,3.405,0.3377180940190868,-1.673,0.2184786327617791,0.7800000000006548
4018,13.25,1.9825,44.75,0.0,0.0,-0.175,0.0,0.8566666666664181
4021,6.75,2.96,31.25,0.487,0.0,-0.709,0.0,0.9300000000001396
4023,2.25,2.24,19.25,0.0,0.0979947783873416,0.129,0.104511732194109,0.4266666666666576
4024,14.25,2.585,58.25,0.376,0.0501448322638249,0.001,0.0501448322638249,0.9400000000000546
4025,14.25,2.585,58.25,0.705,0.0,0.069,0.0,0.7600000000000667
4026,14.25,2.585,58.25,0.223,0.0,0.19,0.0,0.7366666666666788
4027,6.0,3.17,24.5,1.267,0.4129677093880716,-2.18,0.2868479485775516,0.180000000000291
4030,6.0,2.6750000000000003,22.5,5.113,0.0,-2.345,0.0,0.623333333333297
4031,6.0,2.6750000000000003,22.5,3.858,0.0,-2.303,0.0,0.6099999999998241
4032,6.0,3.29,16.5,7.728,0.0,-4.154,0.0,0.0433333333330665
